,throttle,steer,pitch,yaw,roll,jump,boost,handbrake
250,0.9921875,1.0,-0.0005292521026788842,-1.0,0.006436623539408286,False,False,False
251,0.9921875,1.0,,,,False,False,False
252,0.9921875,1.0,-0.005816672766978679,-0.7735929857895653,0.006495856265972207,False,False,False
253,0.9921875,1.0,,,,False,False,False
254,0.9921875,1.0,,,,False,False,False
255,0.9921875,1.0,-0.00646089946205978,-0.45618043891765825,0.004599359689187418,False,False,False
256,0.9921875,1.0,,,,False,False,False
257,0.9921875,1.0,-0.22034608627764232,1.0,0.04980302125939946,False,False,False
258,0.0,-0.9921875,,,,False,False,False
259,0.0,-0.9921875,,,,False,False,False
260,-1.0,-0.9921875,,,,False,False,False
261,-1.0,-0.9921875,,,,False,False,False
262,-1.0,-0.9921875,0.26082689678993237,0.989677772183774,-0.06450476288265104,False,False,False
263,0.0,-0.9921875,,,,False,False,False
264,0.0,-0.9921875,-0.004295436515093658,-1.0,0.0038059662327651466,False,False,False
265,0.0,-0.0,,,,False,False,False
266,0.0,-0.0,,,,False,False,False
267,0.0,-0.0,-0.025223946872161278,-1.0,0.01952835989632258,False,False,False
268,0.9921875,1.0,,,,False,False,False
269,0.9921875,1.0,-0.007544645044231518,-1.0,0.008758789004440177,False,False,False
270,0.9921875,1.0,,,,False,False,False
271,0.9921875,1.0,-0.011143289423459189,-0.9700292364532654,0.006991878537581017,False,False,False
272,0.9921875,1.0,,,,False,False,False
273,0.9921875,1.0,,,,False,False,False
274,0.9921875,1.0,-0.009876788482250862,-0.5415888733178592,0.004498758142482208,False,False,False
275,0.9921875,1.0,,,,False,False,False
276,0.9921875,1.0,-0.009377706232131357,-0.3966427691784529,0.003089277185102388,False,False,False
277,0.9921875,1.0,,,,False,False,False
278,0.9921875,1.0,,,,False,False,False
279,0.9921875,1.0,0.036455229871505845,1.0,9.990992200331064e-05,False,False,False
280,0.9921875,-0.0,,,,False,False,False
281,0.9921875,-0.0,-0.017083726173685525,-0.2542611802233572,-0.007927857390102605,False,False,False
282,0.9921875,1.0,,,,False,False,False
283,0.9921875,1.0,,,,False,False,False
284,0.9921875,1.0,0.005806173205648031,0.09769889208540257,0.009831443177668915,False,False,False
285,0.9921875,-0.0,,,,False,False,False
286,0.9921875,,0.033766226011375335,1.0,-0.005295068894754244,False,False,
287,0.9921875,,,,,False,False,
288,0.9921875,,,,,False,False,
289,0.9921875,,-0.049078096284089594,-1.0,-0.0026689065797701715,False,False,
290,0.9921875,1.0,,,,False,False,
291,0.9921875,1.0,-0.19039996068484158,1.0,0.0005011663618675022,False,False,
292,0.0,1.0,,,,False,False,
293,0.0,1.0,,,,False,False,
294,0.0,-0.0,,,,False,False,
295,0.0,-0.0,,,,False,False,
